team,self_previous_shot,player_position,home_game,location_x,points,location_y,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,weekday,time_decimal,time_elapsed,distance_ft_to_basket,game_id,cell_x,cell_y,cell
ATL,Fallido,PF,Si,889,2,246,Kris Humphries,3,4,Anotado,Atlanta Hawks,New York Knicks,Ala pivot,Punta de enlace de punta,MiÃ©rcoles,1.2,37.2,922.408261,32,190,49,19049
ATL,Anotado,PF,Si,665,3,138,Paul Millsap,59,4,Fallido,Atlanta Hawks,New York Knicks,Ala pivot,Salto de salto,MiÃ©rcoles,2.183333333,38.18333333,679.1678732,32,142,27,14227
ATL,Fallido,SG,Si,779,2,66,Kyle Korver,29,4,Anotado,Atlanta Hawks,New York Knicks,Escolta,Tiro de salto pullup,MiÃ©rcoles,2.666666667,38.66666667,781.7908928,32,166,13,16613
ATL,Anotado,SG,Si,725,2,186,Tim Hardaway Jr.,31,4,Fallido,Atlanta Hawks,New York Knicks,Escolta,JR. 18 'JUNTO PUSCURADO TOTO,MiÃ©rcoles,3.183333333,39.18333333,748.4791246,32,155,37,15537
ATL,Fallido,SG,Si,807,3,473,Kyle Korver,6,4,Anotado,Atlanta Hawks,New York Knicks,Escolta,Salto de salto,MiÃ©rcoles,3.283333333,39.28333333,935.4025871,32,172,94,17294
ATL,Anotado,SF,Si,719,2,222,Kent Bazemore,49,4,Anotado,Atlanta Hawks,New York Knicks,Alero,Tiro de salto pullup,MiÃ©rcoles,4.1,40.1,752.4925249,32,154,44,15444
ATL,Anotado,PF,Si,789,2,262,Paul Millsap,37,4,Fallido,Atlanta Hawks,New York Knicks,Ala pivot,Tiro de salto flotante,MiÃ©rcoles,4.716666667,40.71666667,831.3633381,32,169,52,16952
ATL,Fallido,PG,Si,887,2,261,Dennis Schroder,34,4,Anotado,Atlanta Hawks,New York Knicks,Base,Bandeja,MiÃ©rcoles,5.283333333,41.28333333,924.6026173,32,190,52,19052
ATL,Anotado,PG,Si,886,2,256,Dennis Schroder,30,4,Fallido,Atlanta Hawks,New York Knicks,Base,ConducciÃ³n de bandeja inversa,MiÃ©rcoles,5.783333333,41.78333333,922.2429181,32,189,51,18951
ATL,Fallido,SF,Si,755,2,341,Kent Bazemore,30,4,Anotado,Atlanta Hawks,New York Knicks,Alero,Tiro de salto pullup,MiÃ©rcoles,6.283333333,42.28333333,828.4358756,32,161,68,16168
ATL,Anotado,SF,Si,714,2,195,Kent Bazemore,43,4,Fallido,Atlanta Hawks,New York Knicks,Alero,Tiro de salto pullup,MiÃ©rcoles,7,43,740.1493093,32,153,38,15338
ATL,Fallido,PF,Si,878,2,398,Paul Millsap,19,4,Anotado,Atlanta Hawks,New York Knicks,Ala pivot,Paso atrÃ¡s en el salto de salto,MiÃ©rcoles,7.316666667,43.31666667,963.9958506,32,188,79,18879
ATL,Anotado,PF,Si,882,2,264,Paul Millsap,44,4,Fallido,Atlanta Hawks,New York Knicks,Ala pivot,Bandeja,MiÃ©rcoles,8.05,44.05,920.6628047,32,189,52,18952
ATL,Fallido,SF,Si,789,2,241,Kent Bazemore,56,4,Fallido,Atlanta Hawks,New York Knicks,Alero,Tiro de salto pullup,MiÃ©rcoles,8.983333333,44.98333333,824.9860605,32,169,48,16948
ATL,Fallido,PG,Si,735,2,131,Dennis Schroder,82,4,Anotado,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,MiÃ©rcoles,10.35,46.35,746.5828822,32,157,26,15726
ATL,Anotado,SF,Si,889,3,477,Kent Bazemore,33,4,Fallido,Atlanta Hawks,New York Knicks,Alero,Salto de salto,MiÃ©rcoles,10.9,46.9,1008.885524,32,190,95,19095
ATL,Fallido,PG,Si,652,3,194,Dennis Schroder,36,4,Fallido,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,MiÃ©rcoles,11.5,47.5,680.2499541,32,139,38,13938
ATL,Fallido,PG,Si,846,2,259,Dennis Schroder,28,4,Fallido,Atlanta Hawks,New York Knicks,Base,ConducciÃ³n de salto flotante,MiÃ©rcoles,11.96666667,47.96666667,884.758159,32,181,51,18151
ATL,Fallido,SF,Si,54,2,264,Thabo Sefolosha,17,1,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Bandeo,Viernes,1.316666667,1.316666667,269.4661389,33,11,52,1152
ATL,Fallido,SF,Si,244,2,230,Kent Bazemore,28,1,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Salto de salto,Viernes,1.783333333,1.783333333,335.3147775,33,52,45,5245
ATL,Fallido,SF,Si,53,2,265,Kent Bazemore,28,1,Anotado,Atlanta Hawks,Detroit Pistons,Alero,Tiro de bandeja de corte,Viernes,2.25,2.25,270.2480342,33,11,52,1152
ATL,Anotado,PG,Si,58,2,259,Dennis Schroder,41,1,Anotado,Atlanta Hawks,Detroit Pistons,Base,Bandeja,Viernes,2.933333333,2.933333333,265.4147697,33,12,51,1251
ATL,Anotado,C,Si,251,2,236,Dwight Howard,47,1,Fallido,Atlanta Hawks,Detroit Pistons,Centro,Salto de salto,Viernes,3.716666667,3.716666667,344.5243097,33,53,47,5347
ATL,Fallido,PG,Si,62,2,254,Dennis Schroder,22,1,Anotado,Atlanta Hawks,Detroit Pistons,Base,Bandeja,Viernes,4.083333333,4.083333333,261.4574535,33,13,50,1350
ATL,Anotado,C,Si,97,2,238,Dwight Howard,27,1,Fallido,Atlanta Hawks,Detroit Pistons,Centro,Tiro de gancho,Viernes,4.533333333,4.533333333,257.007782,33,20,47,2047
ATL,Fallido,C,Si,84,2,311,Dwight Howard,34,1,Fallido,Atlanta Hawks,Detroit Pistons,Centro,Tiro del banco de gancho,Viernes,5.1,5.1,322.1443776,33,18,62,1862
ATL,Fallido,PF,Si,62,2,308,Paul Millsap,17,1,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Disparo de conducir en el banco,Viernes,5.383333333,5.383333333,314.1782933,33,13,61,1361
ATL,Fallido,PF,Si,148,2,269,Paul Millsap,42,1,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Tiro de salto pullup,Viernes,6.083333333,6.083333333,307.0260575,33,31,53,3153
ATL,Fallido,PF,Si,177,2,130,Paul Millsap,28,1,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Tiro de salto pullup,Viernes,6.55,6.55,219.6110198,33,37,25,3725
ATL,Anotado,PG,Si,67,2,218,Dennis Schroder,48,1,Bloqueado,Atlanta Hawks,Detroit Pistons,Base,ConducciÃ³n de salto flotante,Viernes,7.35,7.35,228.0635876,33,14,43,1443
ATL,Bloqueado,C,Si,197,3,455,Mike Muscala,23,1,Anotado,Atlanta Hawks,Detroit Pistons,Centro,Salto de salto,Viernes,7.733333333,7.733333333,495.8164983,33,42,90,4290
ATL,Anotado,PG,Si,62,2,272,Dennis Schroder,47,1,Anotado,Atlanta Hawks,Detroit Pistons,Base,Bandeja,Viernes,8.516666667,8.516666667,278.9767015,33,13,54,1354
ATL,Anotado,PF,Si,58,2,259,Paul Millsap,48,1,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Bandeo,Viernes,9.316666667,9.316666667,265.4147697,33,12,51,1251
ATL,Anotado,SG,Si,269,3,385,Kyle Korver,36,1,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Tiro de salto,Viernes,9.916666667,9.916666667,469.6658387,33,57,76,5776
ATL,Fallido,SG,Si,166,3,470,Tim Hardaway Jr.,24,1,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Tiro de salto de 25 '3 puntos,Viernes,10.31666667,10.31666667,498.4536087,33,35,93,3593
ATL,Fallido,PF,Si,112,2,254,Paul Millsap,9,1,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Tiro de gancho,Viernes,10.46666667,10.46666667,277.59683,33,24,50,2450
ATL,Anotado,SG,Si,298,3,225,Kyle Korver,28,1,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,10.93333333,10.93333333,373.4019282,33,63,44,6344
ATL,Fallido,PF,Si,293,3,292,Paul Millsap,34,1,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,11.5,11.5,413.6580714,33,62,58,6258
ATL,Fallido,SG,Si,123,2,305,Tim Hardaway Jr.,31,2,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Jr. 9 'Driving Floating Jump Shot,Viernes,0.35,12.35,328.8677546,33,26,60,2660
ATL,Anotado,SG,Si,236,3,429,Tim Hardaway Jr.,25,2,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Tiro de salto de corredor de 26 '3 puntos,Viernes,0.766666667,12.76666667,489.6294517,33,50,85,5085
ATL,Fallido,SG,Si,254,2,223,Kyle Korver,82,2,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,2.133333333,14.13333333,338.0014793,33,54,44,5444
ATL,Anotado,PF,Si,293,3,171,Kris Humphries,33,2,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,2.683333333,14.68333333,339.249171,33,62,34,6234
ATL,Anotado,SG,Si,72,2,87,Kyle Korver,32,2,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Tiro de salto pullup,Viernes,3.216666667,15.21666667,112.9291813,33,15,17,1517
ATL,Anotado,G,Si,256,3,112,Malcolm Delaney,24,2,Fallido,Atlanta Hawks,Detroit Pistons,Guardia,Salto de salto,Viernes,3.616666667,15.61666667,279.4279871,33,54,22,5422
ATL,Fallido,PF,Si,62,2,260,Kris Humphries,2,2,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Bulto,Viernes,3.65,15.65,267.2901046,33,13,51,1351
ATL,Fallido,SG,Si,166,2,346,Tim Hardaway Jr.,28,2,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,JR. 15 'PULLUP JUMP TOTO,Viernes,4.116666667,16.11666667,383.7603419,33,35,69,3569
ATL,Anotado,SG,Si,77,2,169,Kyle Korver,81,2,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,ConducciÃ³n de salto flotante,Viernes,5.466666667,17.46666667,185.7148352,33,16,33,1633
ATL,Anotado,C,Si,54,2,265,Dwight Howard,29,2,Anotado,Atlanta Hawks,Detroit Pistons,Centro,Bandeo,Viernes,5.95,17.95,270.4459281,33,11,52,1152
ATL,Anotado,SG,Si,285,3,182,Kyle Korver,35,2,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,6.533333333,18.53333333,338.1552898,33,61,36,6136
ATL,Fallido,PF,Si,62,2,270,Paul Millsap,36,2,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Bandeja,Viernes,7.133333333,19.13333333,277.0270745,33,13,53,1353
ATL,Fallido,SF,Si,229,2,126,Thabo Sefolosha,25,2,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Salto de salto,Viernes,7.55,19.55,261.3752092,33,49,25,4925
ATL,Fallido,C,Si,53,2,250,Dwight Howard,2,2,Anotado,Atlanta Hawks,Detroit Pistons,Centro,Bulto,Viernes,7.583333333,19.58333333,255.556256,33,11,49,1149
ATL,Anotado,PG,Si,256,3,94,Dennis Schroder,19,2,Fallido,Atlanta Hawks,Detroit Pistons,Base,Salto de salto,Viernes,7.9,19.9,272.7123026,33,54,18,5418
ATL,Fallido,SF,Si,290,3,221,Kent Bazemore,23,2,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Salto de salto,Viernes,8.283333333,20.28333333,364.6107513,33,62,44,6244
ATL,Fallido,PG,Si,74,2,306,Dennis Schroder,11,2,Anotado,Atlanta Hawks,Detroit Pistons,Base,Disparo de conducir en el banco,Viernes,8.466666667,20.46666667,314.8205838,33,15,61,1561
ATL,Anotado,PF,Si,283,3,360,Paul Millsap,45,2,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,9.216666667,21.21666667,457.918115,33,60,71,6071
ATL,Fallido,SF,Si,52,2,250,Kent Bazemore,34,2,Anotado,Atlanta Hawks,Detroit Pistons,Alero,Corte de tiro de volcado,Viernes,9.783333333,21.78333333,255.3507392,33,11,49,1149
ATL,Anotado,PG,Si,234,2,334,Dennis Schroder,37,2,Fallido,Atlanta Hawks,Detroit Pistons,Base,Tiro de salto pullup,Viernes,10.4,22.4,407.8136829,33,50,66,5066
ATL,Fallido,SF,Si,136,2,260,Kent Bazemore,31,2,Anotado,Atlanta Hawks,Detroit Pistons,Alero,Conducir disparo de salto de banco flotante,Viernes,10.91666667,22.91666667,293.421199,33,29,51,2951
ATL,Anotado,PG,Si,62,2,265,Dennis Schroder,32,2,Bloqueado,Atlanta Hawks,Detroit Pistons,Base,Bandeja,Viernes,11.45,23.45,272.1562051,33,13,52,1352
ATL,Bloqueado,SG,Si,53,2,239,Kyle Korver,2,2,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Bandeja inversa,Viernes,11.48333333,23.48333333,244.8060457,33,11,47,1147
ATL,Anotado,SF,Si,740,2,367,Kent Bazemore,31,3,Anotado,Atlanta Hawks,Detroit Pistons,Alero,Tiro de salto pullup,Viernes,0.283333333,24.28333333,826.0078692,33,158,73,15873
ATL,Anotado,PG,Si,709,3,66,Dennis Schroder,22,3,Anotado,Atlanta Hawks,Detroit Pistons,Base,Tiro de salto,Viernes,0.65,24.65,712.065306,33,151,13,15113
ATL,Anotado,SF,Si,882,2,261,Thabo Sefolosha,32,3,Anotado,Atlanta Hawks,Detroit Pistons,Alero,Bandeja,Viernes,1.183333333,25.18333333,919.807045,33,189,52,18952
ATL,Anotado,SF,Si,755,2,354,Kent Bazemore,65,3,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Tiro de salto pullup,Viernes,2.266666667,26.26666667,833.8710932,33,161,70,16170
ATL,Fallido,PG,Si,642,3,250,Dennis Schroder,6,3,Fallido,Atlanta Hawks,Detroit Pistons,Base,Salto de salto,Viernes,2.366666667,26.36666667,688.9586345,33,137,49,13749
ATL,Fallido,PF,Si,882,2,86,Paul Millsap,21,3,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Tiro de salto de respuesta,Viernes,2.716666667,26.71666667,886.1828254,33,189,17,18917
ATL,Fallido,PF,Si,733,2,210,Paul Millsap,41,3,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Paso atrÃ¡s en el salto de salto,Viernes,3.4,27.4,762.4886884,33,157,41,15741
ATL,Anotado,SF,Si,882,2,241,Thabo Sefolosha,24,3,Anotado,Atlanta Hawks,Detroit Pistons,Alero,Bandeja,Viernes,3.8,27.8,914.3330903,33,189,48,18948
ATL,Anotado,SF,Si,725,2,213,Thabo Sefolosha,25,3,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Salto de salto,Viernes,4.216666667,28.21666667,755.6414494,33,155,42,15542
ATL,Fallido,PF,Si,886,2,235,Paul Millsap,22,3,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Bandeja,Viernes,4.583333333,28.58333333,916.6356964,33,189,46,18946
ATL,Anotado,PG,Si,878,2,220,Dennis Schroder,55,3,Fallido,Atlanta Hawks,Detroit Pistons,Base,Bandeja,Viernes,5.5,29.5,905.1430826,33,188,43,18843
ATL,Fallido,PF,Si,720,2,248,Paul Millsap,35,3,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,6.083333333,30.08333333,761.5142809,33,154,49,15449
ATL,Fallido,SF,Si,689,3,395,Thabo Sefolosha,6,3,Fallido,Atlanta Hawks,Detroit Pistons,Alero,Salto de salto,Viernes,6.183333333,30.18333333,794.1951901,33,147,78,14778
ATL,Fallido,PF,Si,882,2,230,Paul Millsap,33,3,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Bandeja,Viernes,6.733333333,30.73333333,911.4954745,33,189,45,18945
ATL,Anotado,SG,Si,665,3,341,Kyle Korver,72,3,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,7.933333333,31.93333333,747.3325899,33,142,68,14268
ATL,Anotado,PG,Si,882,2,262,Dennis Schroder,28,3,Fallido,Atlanta Hawks,Detroit Pistons,Base,Bandeja,Viernes,8.4,32.4,920.0912998,33,189,52,18952
ATL,Fallido,C,Si,888,2,250,Mike Muscala,2,3,Fallido,Atlanta Hawks,Detroit Pistons,Centro,Tip Tunk Shunk,Viernes,8.433333333,32.43333333,922.5204605,33,190,49,19049
ATL,Fallido,PF,Si,878,2,244,Paul Millsap,14,3,Bloqueado,Atlanta Hawks,Detroit Pistons,Ala pivot,Bandeja,Viernes,8.666666667,32.66666667,911.2738337,33,188,48,18848
ATL,Bloqueado,PF,Si,647,3,300,Paul Millsap,34,3,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,9.233333333,33.23333333,713.1682831,33,138,59,13859
ATL,Anotado,SG,Si,647,3,204,Tim Hardaway Jr.,43,3,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Tiro de salto de 25 '3 puntos,Viernes,9.95,33.95,678.3988502,33,138,40,13840
ATL,Fallido,SG,Si,878,2,264,Tim Hardaway Jr.,17,3,Bloqueado,Atlanta Hawks,Detroit Pistons,Escolta,Jr. 2 'Plazo de conducciÃ³n,Viernes,10.23333333,34.23333333,916.8315003,33,188,52,18852
ATL,Bloqueado,C,Si,886,2,249,Mike Muscala,33,3,Anotado,Atlanta Hawks,Detroit Pistons,Centro,Bandeja inversa,Viernes,10.78333333,34.78333333,920.3243993,33,189,49,18949
ATL,Anotado,SG,Si,882,2,231,Tim Hardaway Jr.,42,3,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Jr. 2 'Plazo de conducciÃ³n,Viernes,11.48333333,35.48333333,911.7483205,33,189,46,18946
ATL,Fallido,SG,Si,882,2,262,Tim Hardaway Jr.,4,3,Bloqueado,Atlanta Hawks,Detroit Pistons,Escolta,Jr. 1 'Plazo de conducciÃ³n,Viernes,11.55,35.55,920.0912998,33,189,52,18952
ATL,Bloqueado,C,Si,868,3,473,Mike Muscala,4,3,Fallido,Atlanta Hawks,Detroit Pistons,Centro,Salto de salto,Viernes,11.61666667,35.61666667,988.5104956,33,186,94,18694
ATL,Fallido,G,Si,809,2,236,Malcolm Delaney,23,3,Fallido,Atlanta Hawks,Detroit Pistons,Guardia,ConducciÃ³n de salto flotante,Viernes,12,36,842.7200009,33,173,47,17347
ATL,Fallido,C,Si,642,3,213,Mike Muscala,31,4,Fallido,Atlanta Hawks,Detroit Pistons,Centro,Salto de salto,Viernes,0.516666667,36.51666667,676.4118568,33,137,42,13742
ATL,Fallido,G,Si,743,2,333,Malcolm Delaney,31,4,Anotado,Atlanta Hawks,Detroit Pistons,Guardia,Tiro de salto pullup,Viernes,1.033333333,37.03333333,814.2100466,33,159,66,15966
ATL,Anotado,PF,Si,755,2,244,Kris Humphries,70,4,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Tiro de salto pullup,Viernes,2.2,38.2,793.4488011,33,161,48,16148
ATL,Anotado,SG,Si,661,3,354,Kyle Korver,22,4,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,2.566666667,38.56666667,749.8246462,33,141,70,14170
ATL,Anotado,SG,Si,665,3,117,Kyle Korver,43,4,Anotado,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,3.283333333,39.28333333,675.2140401,33,142,23,14223
ATL,Anotado,SG,Si,715,2,204,Kyle Korver,36,4,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Tiro de salto pullup,Viernes,3.883333333,39.88333333,743.5327834,33,153,40,15340
ATL,Fallido,G,Si,715,2,146,Malcolm Delaney,18,4,Bloqueado,Atlanta Hawks,Detroit Pistons,Guardia,Tiro de salto pullup,Viernes,4.183333333,40.18333333,729.7540682,33,153,29,15329
ATL,Bloqueado,SG,Si,642,3,250,Kyle Korver,21,4,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,4.533333333,40.53333333,688.9586345,33,137,49,13749
ATL,Fallido,PF,Si,868,2,300,Paul Millsap,47,4,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Tiro de salto pullup,Viernes,5.316666667,41.31666667,918.3811845,33,186,59,18659
ATL,Anotado,SF,Si,873,2,230,Kent Bazemore,36,4,Bloqueado,Atlanta Hawks,Detroit Pistons,Alero,Bandeja,Viernes,5.916666667,41.91666667,902.7895657,33,187,45,18745
ATL,Bloqueado,PG,Si,640,3,236,Dennis Schroder,65,4,Anotado,Atlanta Hawks,Detroit Pistons,Base,Salto de salto,Viernes,7,43,682.1260881,33,137,47,13747
ATL,Anotado,PF,Si,642,3,249,Paul Millsap,35,4,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,7.583333333,43.58333333,688.5963985,33,137,49,13749
ATL,Fallido,C,Si,881,2,241,Dwight Howard,25,4,Anotado,Atlanta Hawks,Detroit Pistons,Centro,CallejÃ³n,Viernes,8,44,913.3684908,33,188,48,18848
ATL,Anotado,PG,Si,876,2,259,Dennis Schroder,20,4,Fallido,Atlanta Hawks,Detroit Pistons,Base,ConducciÃ³n de bandeja inversa,Viernes,8.333333333,44.33333333,913.4861794,33,187,51,18751
ATL,Fallido,SG,Si,646,3,384,Kyle Korver,59,4,Fallido,Atlanta Hawks,Detroit Pistons,Escolta,Salto de salto,Viernes,9.316666667,45.31666667,751.5131403,33,138,76,13876
ATL,Fallido,PF,Si,842,2,393,Paul Millsap,40,4,Fallido,Atlanta Hawks,Detroit Pistons,Ala pivot,Salto de salto,Viernes,9.983333333,45.98333333,929.2001937,33,180,78,18078
ATL,Fallido,C,Si,881,2,250,Dwight Howard,1,4,Anotado,Atlanta Hawks,Detroit Pistons,Centro,Punta de enlace de punta,Viernes,10,46,915.7843633,33,188,49,18849
ATL,Anotado,PF,Si,814,2,225,Paul Millsap,37,4,Anotado,Atlanta Hawks,Detroit Pistons,Ala pivot,Puente,Viernes,10.61666667,46.61666667,844.5241264,33,174,44,17444
ATL,Bloqueado,PF,Si,116,2,262,Paul Millsap,69,1,Fallido,Atlanta Hawks,San Antonio Spurs,Ala pivot,Tiro de salto pullup,Domingo,1.316666667,1.316666667,286.5309756,34,24,52,2452
ATL,Fallido,SF,Si,62,2,82,Thabo Sefolosha,27,1,Fallido,Atlanta Hawks,San Antonio Spurs,Alero,Tiro de salto pullup,Domingo,1.766666667,1.766666667,102.8007782,34,13,16,1316
ATL,Fallido,SF,Si,58,2,248,Kent Bazemore,38,1,Fallido,Atlanta Hawks,San Antonio Spurs,Alero,Bandeja,Domingo,2.4,2.4,254.6919708,34,12,49,1249
ATL,Fallido,SF,Si,58,2,264,Thabo Sefolosha,36,1,Fallido,Atlanta Hawks,San Antonio Spurs,Alero,Bandeja,Domingo,3,3,270.2961339,34,12,52,1252
ATL,Fallido,C,Si,177,2,103,Dwight Howard,31,1,Fallido,Atlanta Hawks,San Antonio Spurs,Centro,Salto de salto,Domingo,3.516666667,3.516666667,204.7876949,34,37,20,3720
ATL,Fallido,PG,Si,185,2,189,Dennis Schroder,6,1,Anotado,Atlanta Hawks,San Antonio Spurs,Base,Tiro de salto pullup,Domingo,3.616666667,3.616666667,264.473061,34,39,37,3937
ATL,Anotado,PG,Si,202,2,182,Dennis Schroder,29,1,Anotado,Atlanta Hawks,San Antonio Spurs,Base,Tiro de salto pullup,Domingo,4.1,4.1,271.8970393,34,43,36,4336
ATL,Anotado,PF,Si,58,2,99,Paul Millsap,31,1,Fallido,Atlanta Hawks,San Antonio Spurs,Ala pivot,Paso atrÃ¡s en el salto de salto,Domingo,4.616666667,4.616666667,114.7388339,34,12,19,1219
ATL,Fallido,SF,Si,62,2,275,Kent Bazemore,40,1,Fallido,Atlanta Hawks,San Antonio Spurs,Alero,Bandeja,Domingo,5.283333333,5.283333333,281.9024654,34,13,54,1354
ATL,Fallido,SF,Si,261,3,396,Kent Bazemore,19,1,Fallido,Atlanta Hawks,San Antonio Spurs,Alero,Salto de salto,Domingo,5.6,5.6,474.2752365,34,55,79,5579
ATL,Fallido,C,Si,53,2,270,Dwight Howard,42,1,Fallido,Atlanta Hawks,San Antonio Spurs,Centro,Bandeo,Domingo,6.3,6.3,275.1526849,34,11,53,1153
ATL,Fallido,C,Si,58,2,256,Dwight Howard,43,1,Anotado,Atlanta Hawks,San Antonio Spurs,Centro,CallejÃ³n,Domingo,7.016666667,7.016666667,262.488095,34,12,51,1251
ATL,Anotado,PG,Si,67,2,133,Dennis Schroder,21,1,Bloqueado,Atlanta Hawks,San Antonio Spurs,Base,ConducciÃ³n de salto flotante,Domingo,7.366666667,7.366666667,148.9227988,34,14,26,1426
ATL,Bloqueado,SG,Si,244,3,92,Kyle Korver,23,1,Anotado,Atlanta Hawks,San Antonio Spurs,Escolta,Salto de salto,Domingo,7.75,7.75,260.7680962,34,52,18,5218
ATL,Anotado,PF,Si,190,2,143,Paul Millsap,33,1,Anotado,Atlanta Hawks,San Antonio Spurs,Ala pivot,Salto de salto,Domingo,8.3,8.3,237.8003364,34,40,28,4028
ATL,Anotado,SG,Si,113,2,380,Kyle Korver,18,1,Fallido,Atlanta Hawks,San Antonio Spurs,Escolta,Jump Bank Shot,Domingo,8.6,8.6,396.4454565,34,24,75,2475
ATL,Fallido,C,Si,52,2,250,Dwight Howard,1,1,Anotado,Atlanta Hawks,San Antonio Spurs,Centro,Tip Tunk Shunk,Domingo,8.616666667,8.616666667,255.3507392,34,11,49,1149
ATL,Anotado,SG,Si,200,3,38,Kyle Korver,37,1,Fallido,Atlanta Hawks,San Antonio Spurs,Escolta,Salto de salto,Domingo,9.233333333,9.233333333,203.5779949,34,42,7,4207
ATL,Fallido,PF,Si,58,2,244,Paul Millsap,43,1,Anotado,Atlanta Hawks,San Antonio Spurs,Ala pivot,Bandeo,Domingo,9.95,9.95,250.7987241,34,12,48,1248
ATL,Anotado,G,Si,82,2,269,Malcolm Delaney,27,1,Fallido,Atlanta Hawks,San Antonio Spurs,Guardia,Tiro de salto pullup,Domingo,10.4,10.4,281.220554,34,17,53,1753
ATL,Fallido,SG,Si,185,2,400,Kyle Korver,26,1,Anotado,Atlanta Hawks,San Antonio Spurs,Escolta,Tiro de salto pullup,Domingo,10.83333333,10.83333333,440.709655,34,39,79,3979
ATL,Anotado,SG,Si,290,3,282,Tim Hardaway Jr.,37,1,Anotado,Atlanta Hawks,San Antonio Spurs,Escolta,Tiro de salto de 24 '3 puntos,Domingo,11.45,11.45,404.5046353,34,62,56,6256
ATL,Anotado,G,Si,239,2,254,Malcolm Delaney,33,1,Anotado,Atlanta Hawks,San Antonio Spurs,Guardia,Tiro de salto pullup,Domingo,12,12,348.7649638,34,51,50,5150
ATL,Anotado,SG,Si,202,2,185,Kyle Korver,31,2,Fallido,Atlanta Hawks,San Antonio Spurs,Escolta,Tiro de salto pullup,Domingo,1.066666667,13.06666667,273.9142201,34,43,36,4336
ATL,Fallido,C,Si,116,2,280,Mike Muscala,13,2,Fallido,Atlanta Hawks,San Antonio Spurs,Centro,Tiro de salto de respuesta,Domingo,1.283333333,13.28333333,303.0775478,34,24,55,2455
ATL,Fallido,SG,Si,295,3,248,Kyle Korver,16,2,Anotado,Atlanta Hawks,San Antonio Spurs,Escolta,Running Pull-Up Jump Shot,Domingo,1.55,13.55,385.394603,34,63,49,6349
ATL,Anotado,PF,Si,77,2,192,Kris Humphries,45,2,Fallido,Atlanta Hawks,San Antonio Spurs,Ala pivot,Disparo del banco pullup,Domingo,2.3,14.3,206.8646901,34,16,38,1638
ATL,Fallido,C,Si,79,2,77,Mike Muscala,27,2,Anotado,Atlanta Hawks,San Antonio Spurs,Centro,Salto de salto,Domingo,2.75,14.75,110.317723,34,16,15,1615
